Time,Phi (degrees),Theta (degrees)
12.78600,-4.40856,-3.93448
12.80800,-4.41407,-3.93633
12.83000,-4.41228,-3.93322
12.84200,-4.41233,-3.93345
12.86400,-4.40845,-3.94221
12.87600,-4.41334,-3.94202
12.89800,-4.41346,-3.93354
12.91000,-4.41025,-3.93659
12.93200,-4.41129,-3.92656
12.94400,-4.41097,-3.93179
12.96600,-4.40776,-3.93736
12.98800,-4.40635,-3.92656
13.00000,-4.40156,-3.92934
13.02200,-4.39635,-3.92833
13.03400,-4.39493,-3.92430
13.05600,-4.39264,-3.92597
13.06800,-4.39494,-3.92169
13.09000,-4.39653,-3.91908
13.11200,-4.39375,-3.91175
13.12400,-4.39190,-3.91250
13.14600,-4.39605,-3.91004
13.15800,-4.39207,-3.90703
13.18000,-4.39778,-3.90378
13.19200,-4.39513,-3.90497
13.21400,-4.38777,-3.90903
13.23600,-4.39141,-3.92011
13.24800,-4.39338,-3.91687
13.27000,-4.39817,-3.91933
13.28200,-4.39835,-3.92136
13.30400,-4.39958,-3.91626
13.31600,-4.39751,-3.91636
13.33800,-4.39372,-3.92464
13.35000,-4.39257,-3.92450
13.37200,-4.38785,-3.92616
13.39400,-4.39635,-3.93155
13.40600,-4.39565,-3.93127
13.42800,-4.39185,-3.92943
13.44000,-4.38966,-3.93403
13.46200,-4.39793,-3.93420
13.47400,-4.39589,-3.93248
13.49600,-4.39737,-3.93588
13.51800,-4.40157,-3.93066
13.53000,-4.40233,-3.92856
13.55200,-4.40301,-3.93178
13.56400,-4.40396,-3.93305
13.58600,-4.40067,-3.93012
13.59800,-4.40211,-3.93335
13.62000,-4.39575,-3.93795
13.64200,-4.39359,-3.93741
13.65400,-4.39256,-3.93898
13.67600,-4.38753,-3.93888
13.68800,-4.38741,-3.93662
13.71000,-4.38836,-3.93299
13.72200,-4.38693,-3.93222
13.74400,-4.38122,-3.93536
13.75600,-4.38085,-3.93247
13.77800,-4.37644,-3.93267
13.80000,-4.37568,-3.93114
13.81200,-4.37468,-3.93108
13.83400,-4.37954,-3.92400
13.84600,-4.37842,-3.92354
13.86800,-4.38205,-3.92214
13.88000,-4.38098,-3.91851
13.90200,-4.37862,-3.92012
13.92400,-4.37919,-3.92191
13.93600,-4.38055,-3.92210
13.95800,-4.37647,-3.92667
13.97000,-4.37593,-3.92245
13.99200,-4.37598,-3.92619
14.00400,-4.37898,-3.92412
14.02600,-4.38043,-3.91847
14.03800,-4.37692,-3.91607
14.06000,-4.37358,-3.91665
14.08200,-4.37458,-3.91826
14.09400,-4.37578,-3.91771
14.11600,-4.37593,-3.92342
14.12800,-4.37906,-3.92041
14.15000,-4.37952,-3.91474
14.16200,-4.38407,-3.91615
14.18400,-4.38380,-3.91575
