Tiempo,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
1.6189999999999145,578,-466,8370,-8,-7,-8,-169,-182,-260
1.640999999999849,522,-524,8334,-13,3,-10,-168,-178,-249
1.6529999999997926,582,-466,8350,-7,0,-6,-169,-184,-255
1.6749999999999545,548,-480,8372,-9,2,-5,-165,-175,-256
1.6869999999998981,554,-426,8354,-11,-4,-8,-165,-173,-268
1.7089999999998327,546,-466,8302,-11,-1,-7,-165,-180,-276
1.7309999999999945,546,-462,8376,-10,1,-8,-165,-178,-273
1.7429999999999382,548,-488,8332,-8,1,-4,-168,-186,-264
1.7649999999998727,560,-466,8318,-14,1,-6,-171,-182,-255
1.7769999999998163,550,-448,8352,-11,0,-5,-167,-184,-258
1.7989999999999782,584,-466,8352,-9,-1,-10,-171,-177,-255
1.8109999999999218,512,-474,8316,-15,-1,-9,-173,-188,-264
1.8329999999998563,566,-452,8328,-14,-3,-11,-169,-174,-265
1.8449999999998,538,-494,8316,-10,-6,-7,-173,-183,-261
1.8669999999999618,560,-472,8376,-11,3,-11,-162,-177,-255
1.8889999999998963,530,-442,8356,-12,-1,-9,-167,-189,-274
1.90099999999984,556,-468,8356,-10,-3,-8,-170,-175,-261
1.9230000000000018,578,-452,8350,-14,-2,-3,-163,-186,-256
1.9349999999999454,558,-438,8328,-12,0,-7,-175,-180,-268
1.95699999999988,588,-436,8398,-10,3,-7,-170,-178,-261
1.9689999999998236,526,-458,8372,-14,4,-13,-167,-184,-265
1.9909999999999854,556,-378,8316,-11,0,-5,-167,-184,-265
2.01299999999992,540,-472,8324,-15,4,-8,-168,-188,-264
2.0249999999998636,542,-472,8420,-13,-3,-3,-165,-180,-256
2.046999999999798,506,-448,8322,-10,-8,-6,-164,-182,-260
2.058999999999969,598,-454,8328,-15,4,-10,-176,-174,-262
2.0809999999999036,552,-432,8360,-14,1,-7,-171,-184,-258
2.092999999999847,550,-452,8382,-8,-3,-6,-169,-187,-260
2.115000000000009,526,-474,8290,-14,2,-5,-169,-177,-260
2.1369999999999436,556,-494,8368,-8,-4,-5,-173,-193,-264
2.1489999999998872,524,-462,8348,-14,-2,-11,-163,-191,-264
2.1709999999998217,560,-480,8300,-9,-1,-8,-175,-186,-266
2.1829999999999927,554,-470,8388,-10,-7,-4,-165,-188,-261
2.2049999999999272,558,-436,8374,-14,5,-9,-159,-189,-270
2.216999999999871,542,-434,8344,-12,-4,-6,-164,-184,-267
2.2389999999998054,590,-442,8392,-13,-5,-6,-168,-180,-256
2.2509999999999764,550,-492,8356,-11,-1,-9,-164,-192,-262
2.272999999999911,540,-446,8348,-14,1,-6,-173,-183,-259
2.2949999999998454,558,-468,8330,-9,-5,-7,-171,-177,-270
2.306999999999789,504,-478,8356,-10,-5,-6,-169,-172,-274
2.328999999999951,558,-418,8344,-10,2,-2,-178,-168,-266
2.3409999999998945,542,-466,8312,-10,2,-12,-158,-183,-259
2.362999999999829,552,-482,8352,-14,1,-9,-153,-175,-254
2.375,536,-476,8340,-14,3,-4,-162,-189,-272
2.3969999999999345,518,-424,8328,-10,-3,-8,-161,-178,-261
2.418999999999869,550,-486,8334,-14,-3,-8,-158,-191,-266
2.4309999999998126,544,-472,8344,-15,0,-8,-174,-167,-265
2.4529999999999745,562,-442,8348,-11,-2,-5,-169,-182,-260
2.464999999999918,550,-466,8368,-12,-1,-5,-168,-178,-259
2.4869999999998527,566,-454,8382,-10,5,-6,-167,-174,-262
2.4989999999997963,548,-498,8340,-11,-2,-12,-173,-186,-261
2.520999999999958,550,-444,8354,-12,0,-8,-168,-186,-259
2.5329999999999018,556,-426,8350,-10,-1,-6,-159,-184,-258
2.5549999999998363,542,-478,8308,-12,-5,-6,-173,-178,-256
2.576999999999998,530,-424,8314,-10,4,-3,-169,-182,-260
2.588999999999942,580,-464,8366,-7,1,-8,-158,-183,-264
2.6109999999998763,556,-480,8332,-8,-3,-6,-174,-179,-262
2.62299999999982,562,-470,8326,-15,0,-11,-168,-186,-256
2.644999999999982,546,-488,8346,-11,-3,-4,-170,-175,-261
2.6569999999999254,550,-474,8342,-11,-2,-8,-163,-178,-271
2.683997999999974,538,-484,8396,-11,-1,-9,-168,-186,-266
2.6959999999999127,590,-432,8324,-11,-3,-6,-162,-174,-265
2.717999999999847,522,-414,8332,-9,-4,-8,-169,-187,-260
2.729999999999791,550,-450,8384,-14,0,-7,-159,-182,-270
2.7519999999999527,542,-502,8374,-11,0,-10,-171,-179,-258
2.7639999999998963,554,-436,8358,-11,3,-7,-174,-184,-267
2.785999999999831,514,-444,8366,-11,-3,-7,-168,-183,-271
2.798000000000002,538,-470,8302,-8,-3,-4,-174,-187,-265
2.8199999999999363,536,-470,8330,-14,1,-8,-173,-183,-266
2.841999999999871,528,-436,8322,-9,1,-15,-164,-187,-267
2.8539999999998145,602,-462,8344,-11,-4,-9,-170,-183,-261
2.8759999999999764,502,-452,8316,-14,4,-8,-171,-174,-260
2.88799999999992,514,-452,8336,-7,-1,-8,-170,-183,-259
2.9099999999998545,588,-428,8342,-3,2,-10,-175,-186,-261
2.921999999999798,556,-460,8316,-12,0,-6,-161,-188,-264
2.94399999999996,546,-454,8318,-12,1,-6,-168,-180,-264
2.9659999999998945,574,-440,8330,-11,-3,-11,-163,-186,-254
2.977999999999838,512,-424,8336,-12,-1,-11,-164,-172,-262
3.0,540,-442,8308,-11,2,-7,-165,-186,-266
3.0119999999999436,590,-490,8390,-13,-5,-7,-161,-183,-259
3.033999999999878,550,-454,8342,-15,-2,-6,-171,-172,-258
3.0459999999998217,514,-466,8310,-12,-4,-11,-171,-182,-251
3.0679999999999836,570,-458,8320,-10,-3,-8,-165,-186,-264
3.0799999999999272,518,-438,8352,-11,-3,-6,-165,-186,-259
3.1019999999998618,460,-492,8342,-5,-4,-6,-167,-184,-270
3.1239999999997963,590,-472,8358,-14,2,-11,-169,-184,-258
3.1359999999999673,510,-462,8366,-11,1,-15,-169,-179,-270
3.1579999999999018,574,-426,8280,-10,-4,-5,-170,-178,-261
3.1699999999998454,486,-450,8358,-8,2,-7,-171,-184,-272
3.1920000000000073,572,-446,8352,-8,-6,-3,-171,-192,-265
3.203999999999951,562,-454,8348,-11,-2,-12,-171,-184,-262
3.2259999999998854,514,-468,8316,-10,-4,-7,-167,-179,-258
3.24799999999982,562,-476,8320,-12,-3,-6,-170,-183,-266
3.259999999999991,516,-454,8336,-11,0,-5,-173,-186,-266
3.2819999999999254,568,-476,8374,-11,-2,-9,-169,-174,-258
3.293999999999869,522,-430,8382,-17,5,-10,-165,-180,-266
3.3159999999998035,552,-470,8374,-12,2,-12,-169,-177,-265
3.3279999999999745,546,-476,8324,-12,3,-7,-174,-184,-258
3.349999999999909,576,-518,8334,-13,6,-6,-164,-179,-265
3.3719999999998436,530,-496,8324,-11,-3,-6,-167,-184,-260
3.383999999999787,564,-454,8348,-11,1,-8,-171,-177,-258
3.405999999999949,524,-466,8362,-16,1,-5,-163,-186,-266
3.4179999999998927,538,-434,8342,-10,-8,-10,-167,-187,-267
3.439999999999827,544,-456,8328,-11,4,-4,-165,-175,-261
3.451999999999998,548,-454,8320,-13,-3,-7,-169,-177,-255
3.4739999999999327,578,-458,8372,-13,-4,-6,-163,-175,-264
3.4859999999998763,538,-446,8354,-14,2,-8,-165,-183,-266
3.507999999999811,524,-438,8368,-14,-2,-6,-173,-188,-268
3.5299999999999727,544,-498,8318,-10,-3,-4,-169,-184,-265
3.5419999999999163,588,-442,8316,-9,5,-3,-173,-183,-264
3.563999999999851,562,-442,8364,-9,-4,-9,-165,-186,-264
3.5759999999997945,574,-466,8416,-15,-9,-6,-170,-180,-264
3.5979999999999563,576,-442,8342,-14,7,-10,-164,-172,-258
3.6099999999999,558,-426,8350,-10,-1,-5,-178,-186,-266
3.6319999999998345,542,-440,8286,-10,-4,-5,-170,-175,-261
3.6539999999999964,588,-480,8376,-11,-1,-6,-171,-179,-258
3.66599999999994,552,-446,8346,-10,4,-10,-168,-180,-264
3.6879999999998745,584,-460,8338,-14,0,-8,-162,-184,-260
3.699999999999818,566,-468,8280,-8,0,-6,-163,-183,-266
3.72199999999998,572,-450,8324,-14,-2,-8,-165,-183,-268
3.7339999999999236,512,-442,8360,-13,0,-7,-171,-187,-255
3.755999999999858,558,-452,8340,-14,-3,-10,-163,-183,-266
3.7779999999997926,554,-470,8354,-13,2,-7,-173,-183,-249
3.7899999999999636,546,-486,8336,-16,-2,-7,-164,-192,-260
3.811999999999898,542,-476,8346,-7,2,-7,-176,-182,-267
3.8239999999998417,534,-486,8312,-7,5,-7,-159,-179,-255
3.8460000000000036,532,-418,8388,-11,-5,-7,-168,-180,-271
3.8579999999999472,570,-496,8346,-11,8,-9,-173,-183,-266
3.8799999999998818,560,-472,8318,-9,-3,-4,-173,-178,-259
3.8919999999998254,560,-456,8272,-10,-2,-10,-170,-180,-264
3.9139999999999873,562,-440,8388,-12,-4,-10,-170,-180,-261
3.935999999999922,530,-492,8330,-9,-3,-10,-163,-175,-259
3.9479999999998654,522,-444,8378,-11,-4,-6,-167,-182,-265
3.9699999999998,548,-434,8354,-9,2,-4,-161,-180,-264
3.981999999999971,518,-462,8338,-14,-7,-4,-169,-182,-262
4.003999999999905,564,-458,8332,-10,-6,-8,-164,-187,-258
4.015999999999849,502,-506,8352,-12,4,-8,-167,-184,-255
4.0379999999997835,536,-452,8364,-3,-10,-10,-175,-191,-256
4.059999999999945,532,-434,8356,-11,3,-5,-164,-177,-265
4.071999999999889,542,-490,8378,-9,3,-10,-170,-178,-264
4.093999999999824,526,-420,8332,-6,-4,-7,-174,-179,-265
4.1059999999999945,534,-442,8398,-14,3,-10,-161,-188,-249
4.127999999999929,576,-458,8354,-8,0,-7,-174,-187,-265
4.139999999999873,532,-418,8374,-11,1,-7,-169,-184,-260
4.161999999999807,542,-428,8314,-12,-2,-5,-169,-179,-262
4.173999999999978,574,-444,8348,-13,-2,-9,-171,-187,-260
4.195999999999913,510,-474,8344,-12,1,-15,-159,-187,-260
4.217999999999847,552,-434,8354,-11,-5,-6,-168,-188,-254
4.229999999999791,598,-426,8352,-12,-2,-10,-167,-182,-260
4.251999999999953,538,-466,8326,-10,-2,-5,-163,-178,-261
4.263999999999896,494,-466,8296,-10,-3,-11,-163,-180,-271
4.285999999999831,530,-450,8416,-9,3,-12,-163,-175,-268
4.298000000000002,562,-462,8344,-11,-4,-6,-170,-188,-271
4.319999999999936,580,-444,8326,-9,-1,-7,-173,-183,-261
4.341999999999871,548,-426,8310,-14,2,-10,-163,-186,-259
4.3539999999998145,618,-438,8388,-11,0,-5,-162,-182,-265
4.375999999999976,538,-480,8364,-10,-3,-8,-168,-180,-264
4.38799999999992,512,-458,8360,-10,2,-7,-168,-193,-254
4.4099999999998545,532,-474,8348,-13,0,-3,-168,-180,-261
4.421999999999798,552,-478,8322,-15,-2,-14,-158,-186,-256
4.44399999999996,524,-488,8360,-11,4,-7,-168,-183,-256
4.4659999999998945,554,-480,8352,-7,1,-10,-167,-169,-262
4.477999999999838,512,-456,8336,-10,-6,-11,-169,-177,-265
4.5,536,-456,8366,-10,7,-6,-169,-169,-262
4.511999999999944,526,-480,8340,-12,-5,-7,-167,-182,-267
4.533999999999878,596,-448,8362,-8,-3,-8,-165,-183,-256
4.545999999999822,556,-476,8360,-7,1,-9,-169,-179,-265
4.567999999999984,514,-492,8410,-13,-2,-7,-162,-177,-272
4.579999999999927,564,-476,8298,-14,5,-7,-174,-182,-258
4.601999999999862,566,-442,8346,-9,-2,-7,-170,-188,-261
4.623999999999796,578,-462,8344,-10,-7,-6,-169,-182,-258
4.635999999999967,522,-416,8368,-17,2,-4,-156,-183,-266
4.657999999999902,538,-470,8312,-9,-4,-6,-164,-184,-274
4.669999999999845,542,-446,8386,-12,-5,-5,-167,-169,-265
4.686997999999903,470,-390,8340,-12,2,-4,-163,-175,-273
4.708999999999833,534,-458,8360,-13,-2,-9,-163,-178,-266
4.721000000000004,582,-438,8356,-10,-3,-8,-171,-172,-262
4.742999999999938,520,-478,8348,-13,7,-5,-167,-179,-260
4.764999999999873,552,-478,8410,-11,-3,-10,-178,-186,-264
4.776999999999816,542,-472,8348,-3,0,-7,-167,-187,-267
4.798999999999978,566,-484,8364,-13,-1,-6,-169,-184,-260
4.810999999999922,528,-476,8342,-12,-7,-8,-170,-180,-261
4.832999999999856,564,-448,8352,-9,5,-12,-168,-183,-268
4.8449999999998,538,-444,8342,-11,2,-8,-165,-180,-261
4.866999999999962,490,-454,8368,-9,-7,-6,-173,-188,-271
4.888999999999896,554,-500,8344,-12,-1,-8,-170,-178,-276
4.90099999999984,564,-456,8364,-10,3,-7,-169,-189,-262
4.923000000000002,540,-468,8354,-11,-6,-9,-176,-179,-258
4.934999999999945,570,-462,8320,-9,4,-9,-165,-178,-266
4.95699999999988,498,-436,8316,-11,-1,-8,-165,-183,-261
4.968999999999824,526,-424,8340,-8,-2,-11,-168,-188,-256
4.9909999999999854,540,-442,8334,-8,-4,-5,-169,-184,-267
5.01299999999992,564,-452,8318,-13,-1,-10,-175,-175,-264
5.024999999999864,554,-482,8354,-11,3,-3,-165,-178,-261
5.046999999999798,542,-430,8326,-9,-1,-7,-165,-175,-268
5.058999999999969,534,-426,8356,-11,1,-10,-167,-179,-253
5.080999999999904,540,-478,8312,-12,0,-8,-174,-174,-258
5.092999999999847,542,-430,8386,-11,3,-8,-173,-186,-268
5.115000000000009,582,-430,8338,-10,-3,-13,-171,-179,-262
5.126999999999953,568,-440,8374,-13,3,-10,-168,-186,-261
5.148999999999887,562,-432,8362,-15,-1,-5,-173,-188,-259
5.170999999999822,528,-476,8360,-15,-6,-5,-165,-183,-259
5.182999999999993,576,-434,8360,-12,-1,-8,-168,-180,-264
5.204999999999927,542,-452,8362,-11,-1,-1,-171,-179,-267
5.216999999999871,562,-418,8342,-17,1,-9,-165,-188,-264
5.238999999999805,562,-506,8342,-3,1,-8,-170,-183,-259
5.250999999999976,576,-474,8348,-10,-1,-8,-167,-184,-265
5.272999999999911,586,-428,8342,-12,-1,-9,-168,-186,-268
5.294999999999845,544,-420,8322,-10,0,-11,-171,-184,-258
5.306999999999789,564,-430,8318,-10,0,-7,-170,-168,-261
5.328999999999951,552,-448,8370,-10,1,-8,-176,-187,-272
5.3409999999998945,584,-450,8316,-13,-6,-6,-169,-187,-265
5.362999999999829,564,-394,8342,-13,-1,-8,-164,-172,-265
5.375,554,-454,8348,-10,0,-3,-170,-188,-261
5.3969999999999345,544,-458,8360,-10,-3,-8,-170,-178,-266
5.418999999999869,518,-454,8390,-9,2,-8,-164,-187,-270
5.430999999999813,548,-452,8350,-6,-6,-10,-168,-178,-266
5.4529999999999745,590,-484,8308,-16,5,-9,-178,-178,-271
5.464999999999918,556,-452,8340,-11,6,-4,-173,-188,-266
5.486999999999853,534,-502,8328,-11,-6,-10,-175,-186,-266
5.498999999999796,514,-436,8334,-12,-3,-8,-165,-186,-266
5.520999999999958,598,-448,8342,-15,2,-5,-169,-187,-267
5.532999999999902,526,-414,8340,-15,-3,-11,-163,-180,-261
5.554999999999836,544,-490,8372,-11,1,-6,-169,-184,-262
5.576999999999998,496,-462,8358,-11,-2,-9,-167,-179,-270
5.588999999999942,546,-422,8324,-13,1,-7,-159,-184,-265
5.610999999999876,518,-444,8328,-10,0,-8,-178,-183,-266
5.62299999999982,508,-452,8364,-11,0,-8,-164,-182,-267
5.644999999999982,534,-480,8298,-12,-2,-8,-170,-180,-271
5.656999999999925,568,-446,8318,-11,0,-9,-164,-177,-267
5.67899999999986,594,-490,8352,-11,-9,-9,-168,-180,-264
5.7009999999997945,566,-440,8360,-13,1,-8,-167,-184,-265
5.712999999999965,548,-456,8376,-9,-3,-11,-168,-183,-259
5.7349999999999,548,-452,8354,-11,0,-8,-165,-178,-259
5.746999999999844,590,-450,8386,-11,3,-10,-170,-175,-266
5.7690000000000055,528,-462,8352,-8,-3,-12,-163,-183,-266
5.780999999999949,590,-450,8318,-11,-3,-8,-164,-179,-265
5.802999999999884,572,-472,8348,-11,-3,-8,-176,-182,-265
5.8152849999999034,578,-430,8370,-12,-1,-9,-162,-189,-267
5.836999999999989,566,-486,8344,-14,1,-8,-173,-180,-256
5.858999999999924,554,-470,8374,-6,-1,-9,-170,-175,-261
5.870999999999867,536,-476,8340,-7,1,-8,-163,-186,-266
5.892999999999802,592,-444,8360,-10,-2,-7,-163,-180,-271
5.904999999999973,548,-480,8352,-10,-1,-6,-156,-183,-261
5.926999999999907,584,-466,8346,-10,2,-8,-173,-175,-266
5.938999999999851,574,-436,8338,-11,-2,-3,-169,-182,-274
5.960999999999785,544,-428,8366,-10,-2,-8,-171,-182,-265
5.982999999999947,538,-454,8378,-9,-1,-7,-173,-180,-271
5.994999999999891,552,-510,8340,-11,0,-9,-164,-177,-267
6.016999999999825,532,-440,8316,-8,-2,-10,-173,-178,-266
6.028999999999996,560,-462,8370,-9,-4,-10,-171,-179,-274
6.050999999999931,536,-478,8348,-12,-1,-4,-167,-182,-265
6.0629999999998745,542,-480,8360,-13,4,-6,-167,-189,-258
6.084999999999809,536,-478,8368,-10,-2,-10,-174,-182,-260
6.106999999999971,560,-486,8326,-12,-1,-9,-165,-178,-261
6.1189999999999145,524,-400,8330,-9,1,-7,-180,-183,-264
6.140999999999849,550,-474,8328,-12,3,-4,-175,-175,-264
6.152999999999793,580,-442,8382,-13,-3,-4,-165,-183,-261
6.1749999999999545,554,-476,8348,-11,4,-11,-173,-183,-264
6.186999999999898,578,-422,8340,-12,-9,-5,-175,-160,-266
6.208999999999833,528,-432,8322,-15,2,-4,-171,-189,-251
6.221000000000004,544,-438,8384,-10,-3,-5,-165,-180,-266
6.242999999999938,558,-474,8330,-11,-5,-8,-167,-187,-262
6.264999999999873,548,-434,8388,-18,0,-8,-173,-178,-261
6.276999999999816,552,-508,8350,-8,-5,-8,-170,-183,-266
6.298999999999978,540,-464,8340,-12,1,-7,-165,-183,-264
6.310999999999922,580,-430,8360,-9,-4,-9,-165,-180,-261
6.332999999999856,580,-468,8340,-12,-6,-8,-170,-170,-271
6.3449999999998,520,-466,8384,-10,7,-8,-170,-183,-254
6.366999999999962,586,-464,8308,-12,-10,-10,-169,-184,-265
6.388999999999896,574,-472,8350,-13,1,-7,-170,-183,-266
6.40099999999984,546,-486,8338,-12,0,-1,-159,-184,-260
6.423000000000002,578,-472,8390,-11,-2,-9,-173,-170,-264
6.434999999999945,522,-442,8324,-13,3,-6,-168,-180,-268
6.45699999999988,528,-438,8342,-10,0,-10,-163,-180,-268
6.468999999999824,554,-480,8366,-8,-3,-6,-174,-189,-262
6.4909999999999854,560,-430,8326,-15,0,-8,-165,-180,-264
6.51299999999992,512,-438,8382,-9,-2,-6,-168,-175,-259
6.524999999999864,548,-432,8378,-11,-2,-7,-165,-188,-252
6.546999999999798,562,-468,8358,-14,4,-8,-165,-175,-261
6.558999999999969,546,-450,8370,-11,-5,-6,-168,-188,-259
6.580999999999904,562,-470,8324,-15,5,-7,-159,-194,-272
6.592999999999847,560,-484,8334,-13,-3,-7,-170,-183,-266
6.615000000000009,528,-456,8340,-7,-7,-9,-170,-180,-264
6.626999999999953,568,-440,8310,-13,1,-8,-169,-197,-260
6.648999999999887,574,-456,8370,-15,1,-3,-174,-172,-262
6.670999999999822,582,-486,8316,-11,-3,-3,-167,-189,-260
6.6879979999998795,554,-478,8370,-11,-2,-10,-164,-184,-255
6.699999999999818,548,-472,8304,-11,-5,-8,-171,-187,-262
6.72199999999998,580,-472,8298,-11,-5,-6,-170,-175,-252
6.733999999999924,524,-506,8342,-10,-1,-10,-176,-189,-262
6.755999999999858,534,-464,8360,-8,-4,-7,-167,-172,-260
6.767999999999802,576,-452,8308,-12,-3,-9,-167,-182,-251
6.789999999999964,576,-458,8358,-9,3,-8,-165,-180,-266
6.811999999999898,554,-418,8350,-10,-3,-8,-167,-182,-265
6.823999999999842,540,-432,8354,-10,3,-5,-173,-183,-261
6.846000000000004,558,-426,8378,-12,0,-7,-163,-175,-264
6.857999999999947,564,-466,8342,-8,-3,-8,-170,-173,-264
6.879999999999882,530,-476,8332,-12,4,-11,-173,-188,-261
6.891999999999825,552,-428,8354,-8,-6,-10,-165,-186,-256
6.913999999999987,518,-406,8338,-6,2,-6,-167,-182,-262
6.935999999999922,538,-442,8328,-7,-3,-6,-163,-178,-259
6.947999999999865,546,-442,8354,-13,0,-11,-179,-179,-260
6.9699999999998,568,-464,8308,-10,1,-4,-170,-170,-264
6.981999999999971,554,-446,8374,-13,0,-7,-163,-191,-264
7.003999999999905,532,-482,8384,-11,2,-5,-168,-178,-264
7.015999999999849,560,-470,8290,-9,2,-2,-169,-197,-262
7.0379999999997835,556,-464,8342,-8,2,-12,-170,-188,-266
7.059999999999945,552,-488,8344,-15,-4,-6,-175,-183,-256
7.071999999999889,502,-434,8342,-13,3,-8,-168,-175,-261
7.093999999999824,586,-432,8332,-7,4,-7,-176,-172,-265
7.1059999999999945,554,-438,8354,-10,-3,-6,-162,-182,-265
7.127999999999929,544,-470,8310,-11,5,-9,-170,-175,-261
7.139999999999873,542,-454,8340,-13,-1,-9,-165,-186,-256
7.161999999999807,576,-438,8318,-8,-10,-2,-162,-182,-267
7.173999999999978,564,-438,8350,-11,1,-10,-164,-177,-265
