Time,Phi (degrees),Theta (degrees)
12.79500,7.52143,5.49028
12.80700,7.18813,4.61085
12.82900,6.51161,2.77004
12.85100,5.99809,1.42469
12.86300,5.76585,0.98698
12.88500,5.46814,0.85571
12.89700,5.40385,1.00231
12.91900,5.19232,1.07752
12.93100,4.94901,0.92260
12.95300,4.42630,0.18508
12.96500,4.18060,-0.19666
12.98700,3.73268,-0.83229
13.00900,3.32019,-0.80040
13.02100,3.25602,-0.78673
13.04300,3.05476,-0.54925
13.05500,2.99029,-0.51410
13.07700,2.91435,-0.48094
13.08900,2.89748,-0.50866
13.11100,2.94783,-0.17446
13.13300,2.97720,0.13945
13.14500,2.97838,0.32746
13.16700,2.84455,0.45129
13.17900,2.87365,0.91688
13.20100,2.80778,1.15763
13.21300,2.75560,1.21486
13.23500,2.51546,0.80299
13.25700,2.31534,0.32516
13.26900,2.22335,0.04459
13.29100,2.05414,-0.18770
13.30300,2.00287,-0.17131
13.32500,1.89858,0.05781
13.33700,1.79587,0.05156
13.35900,1.60239,-0.05306
13.37100,1.52459,-0.01922
13.39300,1.33541,-0.17772
13.41500,1.07381,-0.48458
13.42700,0.96692,-0.20246
13.44900,0.76431,0.23652
13.46100,0.66880,0.46606
13.48300,0.75839,0.76736
13.49500,-0.05881,0.01639
13.51700,-0.56493,-1.71095
13.53900,-0.62281,-2.19188
13.55100,-0.53755,-2.37093
13.57300,-0.39009,-1.92774
13.58500,-0.44788,-2.00229
13.60700,-0.76876,-2.58995
13.61900,-1.08271,-3.07519
13.64100,-1.80522,-4.03512
13.66300,-2.37368,-4.39675
13.67500,-2.68526,-4.53246
13.69700,-3.21807,-4.78024
13.70900,-3.46055,-5.01895
13.73100,-3.52597,-4.69092
13.74300,-3.53846,-4.52587
13.76500,-3.62546,-4.04600
13.77700,-3.71248,-3.67628
13.79900,-3.82406,-3.04330
13.82100,-3.95651,-2.37047
13.83300,-3.90109,-2.31525
13.85500,-3.80273,-2.28598
13.86700,-3.65162,-2.34986
13.88900,-3.42187,-2.30696
13.90100,-3.37230,-2.30511
13.92300,-3.31392,-2.28846
13.94500,-3.26579,-2.27432
13.95700,-3.23464,-2.26906
13.97900,-3.16995,-2.25382
13.99100,-3.15549,-2.24502
14.01300,-3.14387,-2.23898
14.02500,-3.13930,-2.23631
14.04700,-3.11068,-2.23986
14.05900,-3.10581,-2.23500
14.08100,-3.07128,-2.19782
14.10300,-3.04035,-2.14858
14.11500,-3.01344,-2.12302
14.13700,-2.98825,-2.10227
14.14900,-3.00043,-2.08815
14.17100,-3.02178,-2.07488
14.18300,-3.04134,-2.06635
14.20500,-3.04957,-2.05415
14.22700,-3.05574,-2.05077
14.23900,-3.06748,-2.04227
14.26100,-3.06273,-2.01608
14.27300,-3.07728,-2.00364
14.29500,-3.08692,-2.00897
14.30700,-3.09595,-2.00671
14.32900,-3.07667,-1.99027
14.35100,-3.09160,-1.97136
14.36300,-3.09728,-1.97049
