Time,Phi (degrees),Theta (degrees),Yaw (degrees)
4.79900,8.89833,-7.81169,-109.41271
4.82100,9.01014,-6.03172,-109.98823
4.83300,9.07269,-6.04928,-110.21889
4.85500,8.93981,-7.64703,-110.30963
4.86700,8.90971,-8.13056,-110.37920
4.88900,8.98531,-8.20163,-110.68933
4.90100,9.06472,-7.99864,-110.91782
4.92300,9.48417,-7.12554,-111.34327
4.94500,9.91725,-6.16430,-111.73165
4.95700,10.05210,-5.97386,-111.88653
4.97900,10.08360,-6.11167,-112.19709
4.99100,10.10086,-6.49536,-112.32911
5.01300,10.08006,-7.53876,-112.62646
5.02500,10.23879,-7.58764,-112.86585
5.04700,10.83108,-7.14109,-113.01421
5.06900,11.33046,-6.64384,-113.23090
5.08100,11.50383,-6.50633,-113.39388
5.10300,11.72642,-6.18584,-113.57018
5.11500,11.82369,-6.19294,-113.61784
5.13700,12.01406,-6.11342,-114.01801
5.14900,12.20200,-5.94876,-114.22228
5.17100,12.50162,-5.78919,-114.53371
5.19300,12.72020,-6.01451,-114.83501
5.20500,12.81487,-5.97603,-115.06639
5.22700,12.92745,-5.91282,-115.41489
5.23900,12.99721,-5.82092,-115.58045
5.26100,13.20556,-4.73398,-116.11881
5.27300,13.24955,-3.70520,-116.50644
5.29500,13.31693,-2.21142,-117.27222
5.30700,13.37234,-1.69153,-117.52248
5.32900,13.34648,-1.95205,-117.80392
5.35100,13.41848,-2.85403,-117.98736
5.36300,13.56398,-3.00678,-118.17684
5.38500,14.11113,-2.16179,-118.72764
5.39700,14.40675,-1.74352,-119.03085
5.41900,14.82703,-1.00948,-119.62684
5.43100,15.03953,-0.93138,-119.83029
5.45300,15.44151,-1.29254,-120.03475
5.47500,15.95062,-1.30406,-120.30721
5.48700,16.23347,-1.31488,-120.43799
5.50900,16.69181,-1.48449,-120.69640
5.52100,16.94516,-1.49233,-120.83156
5.54300,17.21931,-1.97262,-120.98159
5.55500,17.38678,-2.16919,-121.00869
5.57700,17.75396,-3.03207,-120.97725
5.58900,17.93468,-3.37044,-120.97140
5.61100,18.15690,-3.56164,-121.14040
5.63300,18.32618,-3.05863,-121.60137
5.64500,18.46603,-2.73021,-121.82028
5.66700,18.56021,-2.53666,-122.05943
5.67900,18.59168,-2.58894,-122.11088
5.70100,18.70743,-2.76790,-122.12417
5.71300,18.79705,-2.74990,-122.13476
5.73500,19.28096,-1.91808,-122.45216
5.75700,19.78909,-1.05088,-122.75203
5.76900,19.97492,-0.91478,-122.82739
5.79100,20.22359,-0.81732,-122.91714
5.80300,20.35217,-1.06494,-122.88763
5.82500,20.56562,-1.59742,-122.83154
5.83700,20.70020,-1.49071,-122.96866
5.85900,21.02357,-0.94114,-123.36375
5.88100,21.28219,-0.23808,-123.77094
5.89300,21.33448,-0.01316,-123.91897
5.91500,21.31577,0.78983,-124.31370
5.92700,21.24580,1.06984,-124.50816
5.94900,21.11891,1.13495,-124.69315
5.96100,21.02767,1.02468,-124.75396
5.98300,20.97814,0.96776,-125.01397
5.99500,20.91050,0.77142,-125.16886
6.01700,20.90304,0.09921,-125.31025
6.03900,20.96529,-0.90231,-125.48472
6.05100,21.11597,-0.97196,-125.77573
6.07300,21.38451,-0.57114,-126.37231
6.08500,21.63167,-0.13437,-126.75523
6.10700,21.94955,0.86099,-127.54354
6.11900,22.00617,1.11289,-127.89729
6.14100,22.27410,1.46825,-128.58510
6.16300,22.51509,1.86354,-129.17996
6.17500,22.65681,2.28418,-129.53929
6.19700,22.88190,2.91269,-130.09718
6.20900,23.06854,3.02690,-130.26320
6.23100,23.02379,3.78852,-130.89732
6.24300,23.07122,4.03433,-131.21523
6.26500,23.09308,4.52647,-131.86871
6.28700,23.26044,5.06317,-132.47369
6.29900,22.68270,5.36067,-133.18962
6.32100,22.29408,5.43471,-134.12177
6.33300,22.18291,5.40949,-134.48915
6.35500,21.65523,5.75648,-135.16873
6.36700,21.40926,5.91253,-135.54050
6.38900,21.08091,6.45097,-136.21689
6.40100,20.77706,6.41430,-136.34363
6.42800,20.09109,6.09885,-136.24193
6.44000,19.68899,5.65147,-136.10359
6.46200,18.94855,4.77538,-135.84079
6.47400,18.60637,4.88621,-135.97400
6.49600,18.26867,5.66397,-136.42213
6.50800,18.04304,5.69916,-136.76286
6.53000,17.54364,4.82612,-137.26906
6.54200,17.37982,4.56577,-137.53987
6.56400,17.21698,4.05087,-137.64008
6.58600,16.85828,2.45572,-137.40466
6.59800,16.63073,2.01904,-137.38266
6.62000,16.38707,1.87725,-137.36972
6.63200,16.22456,2.07298,-137.51328
6.65400,15.69670,2.34505,-137.87810
6.66600,15.48167,2.67974,-138.10185
6.68800,14.98145,3.43843,-138.39307
6.71000,14.28179,3.04710,-138.69214
6.72200,13.94914,3.12151,-138.93356
6.74400,13.35618,3.47256,-139.66281
6.75600,12.97932,3.66419,-140.23837
6.77800,11.97011,2.47899,-141.07986
6.79000,11.26585,1.19606,-141.39520
6.81200,10.16474,0.46624,-141.90547
6.83400,9.40591,-0.41102,-142.31828
6.84600,9.20772,-0.46347,-142.59799
6.86800,9.64026,1.75436,-143.01581
6.88000,9.84013,2.43204,-143.05923
6.90200,9.73057,3.06906,-143.03694
6.91400,9.42903,2.88387,-142.97356
6.93600,8.74113,2.49488,-142.88243
6.94800,8.44213,2.29340,-142.74411
6.97000,8.14164,1.95156,-142.53532
6.99200,8.15683,2.91163,-142.29826
7.00400,8.11550,3.75908,-142.21735
7.02600,7.77113,4.20444,-142.16650
7.03800,7.49301,4.49578,-142.31746
7.06000,6.70642,4.62901,-142.78667
7.07200,6.48454,4.71461,-142.93124
7.09400,6.48555,4.04866,-142.90569
7.11600,6.59818,3.27598,-142.65102
7.12800,6.59907,2.95981,-142.45984
7.15000,6.18993,2.00409,-142.31688
7.16200,5.96027,1.56256,-142.30223
7.18400,5.71776,0.71780,-142.59021
7.19600,5.64609,0.36944,-142.67348
7.21800,5.69658,-0.14345,-142.56688
7.23029,5.54518,-0.83840,-142.52628
7.25200,5.18761,-2.02015,-142.70290
7.27400,4.95725,-3.08719,-142.88803
7.28600,4.84126,-3.64809,-142.80940
7.30800,4.44354,-6.14508,-142.53142
7.32000,4.20987,-6.13005,-142.26236
7.34200,3.84509,-6.02775,-141.86696
7.35400,3.61340,-6.12541,-141.67397
7.37600,3.12733,-6.06903,-141.73486
7.39800,2.88964,-5.86977,-141.82294
7.41000,2.78174,-5.69848,-141.81345
7.43200,2.50650,-5.44536,-141.81233
7.44400,2.23992,-5.26863,-141.88866
7.46600,1.60275,-4.73312,-142.16098
7.47800,1.01676,-4.53710,-142.23676
7.50000,-1.23567,-4.41567,-142.21753
7.52200,-1.66723,-2.94678,-141.77696
7.53400,-1.74488,-2.46266,-141.72247
7.55600,-1.75309,-1.99950,-141.80171
7.56800,-1.64646,-1.99925,-141.87921
7.59000,-0.36872,-0.10967,-142.07788
7.60200,-0.27472,-0.29816,-142.05672
7.62400,-0.50447,0.30189,-141.87521
7.63600,-0.49508,0.21464,-141.81558
7.65800,-0.53890,0.30749,-141.61948
7.68000,-0.57722,0.29523,-141.66853
7.69200,-0.60187,0.28295,-141.61232
7.71400,-0.59442,0.25592,-141.46042
7.72600,-0.57424,0.22403,-141.29138
7.74800,-0.61167,0.26438,-141.05151
7.76000,-0.61053,0.28791,-141.00037
7.78200,-0.58904,0.23249,-140.91147
7.80400,-0.60869,0.17472,-140.65906
7.81600,-0.60330,0.11156,-140.50278
7.83800,-0.61062,0.07174,-140.09726
7.85000,-0.58330,0.04526,-139.92354
7.87200,-0.51382,-0.15527,-139.61072
7.88400,-0.54026,-0.16460,-139.46780
7.90600,-0.49277,-0.25710,-139.22357
7.92800,-0.45666,-0.35593,-139.09619
7.94000,-0.45581,-0.37888,-139.02724
7.96200,-0.48130,-0.38784,-138.94228
7.97400,-0.48997,-0.41197,-138.91138
7.99600,-0.49205,-0.42161,-138.85994
8.00800,-0.50015,-0.43417,-138.81871
8.03000,-0.49837,-0.47120,-138.75398
8.04200,-0.49236,-0.46681,-138.70023
8.06400,-0.45365,-0.59930,-138.60924
8.08600,-0.48529,-0.52677,-138.53288
8.09800,-0.49236,-0.54304,-138.51297
8.12000,-0.50272,-0.55952,-138.48180
8.13200,-0.51047,-0.57141,-138.47868
8.15400,-0.50356,-0.60389,-138.43394
8.16600,-0.51165,-0.61750,-138.39934
8.18800,-0.49789,-0.65054,-138.29419
8.21000,-0.50109,-0.66057,-138.19841
8.22200,-0.50787,-0.67320,-138.14778
8.24400,-0.44574,-0.77454,-138.03377
8.25600,-0.42601,-0.84525,-138.00977
8.27800,-0.48972,-0.66384,-137.93375
8.29000,-0.50047,-0.66891,-137.90352
8.31200,-0.47511,-0.79822,-137.86386
8.33400,-0.46306,-0.86993,-137.82225
8.34600,-0.46510,-0.87729,-137.79637
8.36800,-0.47195,-0.89159,-137.75836
8.38000,-0.48972,-0.88325,-137.73833
8.40200,-0.47022,-0.95248,-137.68317
8.41900,-0.46767,-0.97798,-137.61868
8.43100,-0.48383,-0.93669,-137.56007
8.45300,-0.53169,-0.83828,-137.44876
8.47500,-0.52188,-0.87338,-137.35669
8.48700,-0.52398,-0.88117,-137.33376
8.50900,-0.52137,-0.90047,-137.32126
8.52100,-0.51404,-0.93807,-137.30881
8.54300,-0.48509,-1.05425,-137.28362
8.55500,-0.49587,-1.04255,-137.25758
8.57700,-0.48945,-1.08190,-137.19968
8.58900,-0.49974,-1.08026,-137.17378
8.61100,-0.50119,-1.12338,-137.13603
8.63300,-0.50270,-1.12298,-137.08571
8.64500,-0.48919,-1.16910,-137.05714
8.66700,-0.48112,-1.22583,-137.02745
8.67900,-0.48677,-1.21201,-137.01093
8.70100,-0.50705,-1.18856,-136.99968
8.71300,-0.49668,-1.23237,-136.97549
8.73500,-0.50391,-1.21129,-136.93436
8.75700,-0.50173,-1.24643,-136.91264
8.76900,-0.49461,-1.28030,-136.90607
8.79100,-0.50346,-1.31627,-136.87645
8.80300,-0.49675,-1.34888,-136.84200
8.82500,-0.48937,-1.36513,-136.77156
8.83700,-0.49240,-1.37731,-136.73558
8.85900,-0.52812,-1.25778,-136.66403
8.88100,-0.54850,-1.23105,-136.62706
8.89300,-0.53415,-1.27082,-136.61385
8.91500,-0.53969,-1.25972,-136.59811
8.92700,-0.54975,-1.23874,-136.58955
8.94900,-0.53623,-1.27859,-136.56770
8.96100,-0.53973,-1.28214,-136.55641
8.98300,-0.55086,-1.26857,-136.55161
8.99500,-0.55083,-1.27778,-136.55064
9.01700,-0.55675,-1.30077,-136.54756
9.03900,-0.56065,-1.31225,-136.54298
9.05100,-0.55853,-1.32952,-136.53621
9.07300,-0.56329,-1.34381,-136.53300
9.08500,-0.56133,-1.35611,-136.52692
9.10700,-0.56155,-1.37336,-136.52510
9.11900,-0.56011,-1.37230,-136.52541
9.14100,-0.56429,-1.39461,-136.51961
9.16300,-0.55770,-1.41518,-136.52180
9.17500,-0.55591,-1.42472,-136.52008
9.19700,-0.55566,-1.43749,-136.52356
9.20900,-0.55760,-1.44850,-136.52481
9.23100,-0.55858,-1.46617,-136.52702
9.24300,-0.55790,-1.47354,-136.52310
9.26500,-0.55025,-1.48486,-136.52914
9.28700,-0.55932,-1.49341,-136.53275
9.29900,-0.56241,-1.50458,-136.53105
9.32100,-0.57269,-1.51239,-136.52655
9.33300,-0.56724,-1.52155,-136.52040
