Time,Phi (degrees),Theta (degrees),Yaw (degrees)
6.17500,-122.25534,-4.52424,-0.87375
6.18700,-123.08444,-4.55701,-4.48088
6.20900,-124.84346,-2.70835,-13.98431
6.23100,-126.45734,0.51049,-23.73747
6.24300,-127.20553,2.46785,-27.97565
6.26500,-128.32103,5.61351,-33.03867
6.27700,-128.84569,6.62914,-34.20885
6.29900,-129.72894,6.99701,-34.38575
6.31100,-130.09416,6.62937,-33.77251
6.33300,-130.48001,5.46897,-32.75156
6.34500,-130.47191,5.04008,-32.95257
6.36700,-130.27625,4.75103,-34.64487
6.38900,-129.68300,5.15411,-37.11360
6.40100,-129.13057,5.73406,-38.95501
6.42300,-127.51331,7.17245,-42.87047
6.43500,-126.37370,8.01427,-45.32121
6.45700,-123.70258,9.46407,-50.16642
6.46900,-121.88747,10.11765,-52.64660
6.49100,-117.77344,10.88950,-56.60324
6.51300,-112.93822,10.99311,-60.60288
6.52500,-110.55074,10.83539,-62.23766
6.54700,-105.07239,11.01360,-65.21922
6.55900,-101.71562,10.81796,-66.26044
6.58100,-95.19557,9.55247,-65.90091
6.59300,-91.65038,8.70338,-64.45898
6.61500,-84.87239,7.97701,-59.54793
6.63700,-78.59787,9.01487,-52.74385
6.64900,-75.80099,10.79763,-48.07952
6.67100,-72.67690,16.14312,-37.86674
6.68300,-72.39433,19.53623,-32.06693
6.70500,-73.88667,25.10423,-23.15198
6.71700,-74.89584,27.12659,-20.71207
6.73900,-74.94917,28.89451,-23.03020
6.75100,-73.29031,28.63902,-28.72344
6.77300,-67.20842,24.75461,-46.01806
6.79500,-61.01527,16.67845,-65.50101
6.80700,-58.64215,11.52204,-74.07238
6.82900,-56.18832,4.26379,-82.48976
6.84100,-55.26081,2.41958,-83.00043
6.86300,-53.19054,2.40080,-79.86582
6.87500,-51.89880,3.89804,-76.95591
6.89700,-49.79760,9.06219,-70.52222
6.91900,-48.81046,16.01580,-62.75805
6.93100,-48.95891,20.21524,-58.15818
6.95300,-50.47806,27.56438,-49.85997
6.96500,-51.74388,31.06539,-45.91731
6.98700,-54.87857,36.71224,-39.05840
6.99900,-56.93565,39.17698,-35.67539
7.02100,-60.69806,42.10636,-30.72421
7.03300,-62.33494,42.72476,-29.02242
7.05500,-64.55363,42.55479,-27.26218
7.07700,-66.65411,41.45563,-25.79781
7.08900,-67.95350,40.40924,-24.81743
7.10600,-70.08544,38.44286,-23.15821
7.12800,-72.94270,35.37676,-20.95921
7.14000,-74.35928,33.33430,-20.27818
7.16200,-76.57375,28.84730,-20.66030
7.18400,-78.55977,23.98154,-23.06841
7.19600,-79.64328,21.35456,-25.44449
7.21800,-81.79376,16.82070,-31.83227
7.23000,-83.22044,14.65325,-36.08877
7.25200,-86.52049,11.56151,-44.22812
7.26400,-88.57499,10.49198,-47.84463
7.28600,-92.54526,9.43498,-52.19587
7.29800,-94.69447,9.08980,-52.85257
7.32000,-98.50026,8.19893,-50.64421
7.34200,-102.11880,6.33979,-45.44846
7.35400,-103.88707,4.67125,-41.63843
