Time,Phi (degrees),Theta (degrees)
7.37600,-100.09389,9.60092
7.38800,-101.88815,7.76477
7.41000,-104.85790,4.68158
7.42200,-106.51247,3.38763
7.44400,-109.85450,1.88056
7.46600,-113.54905,1.23751
7.47800,-115.69462,1.26071
7.50000,-119.70462,1.75751
7.51200,-121.83300,2.14352
7.53400,-125.50597,2.89292
7.54600,-127.30961,3.26927
7.56800,-130.21289,3.83479
7.59000,-132.64882,4.28709
7.60200,-133.71562,4.50641
7.62400,-135.19630,4.92928
7.63600,-135.72655,5.22097
7.65800,-136.18436,5.89398
7.67000,-136.13899,6.31464
7.69200,-135.47104,7.05664
7.70400,-134.77086,7.36597
7.72600,-132.79730,7.63452
7.74800,-130.18187,7.42679
7.76000,-128.42567,7.05994
7.78200,-124.60159,6.15372
7.79400,-122.23672,5.62575
7.81600,-117.50214,4.83341
7.83800,-112.50146,4.43479
7.85000,-109.74586,4.44378
7.87200,-104.88966,4.93549
7.88400,-102.47665,5.50712
7.90600,-98.65089,7.09200
7.91800,-96.92323,8.22190
7.94000,-94.20719,10.61989
7.95200,-92.79899,11.99736
7.97400,-89.86393,14.46988
7.99600,-86.13044,16.43344
8.00800,-83.74061,17.06668
8.03000,-79.25784,17.39716
8.04200,-77.00335,17.34126
8.06400,-73.36810,17.46216
8.07600,-71.66592,17.89169
8.09800,-68.98938,19.60860
8.11000,-67.85931,21.00882
8.13200,-66.35240,24.05459
8.15400,-65.31302,27.34163
8.16600,-64.98396,29.15347
8.18800,-64.74272,32.26528
8.20000,-64.77757,33.78257
8.22200,-65.20598,36.21352
8.23400,-65.57613,37.22209
8.25600,-66.27662,38.35543
8.27800,-67.11739,38.84017
8.29000,-67.63025,38.72836
8.31200,-68.47002,37.77945
8.32400,-68.98922,36.94997
8.34600,-69.97168,34.88528
8.35800,-70.58360,33.53320
8.38000,-72.08994,30.78168
8.39200,-73.01917,29.15080
8.41400,-74.87691,25.98795
8.43600,-76.95852,22.87808
8.44800,-78.20650,21.27700
8.47000,-80.74878,18.65152
