Time,Phi (degrees),Theta (degrees),Yaw (degrees)
7.51200,-127.99245,-5.94015,-56.58818
7.53400,-131.95787,-4.79129,-59.69199
7.54600,-134.12396,-4.31821,-60.86111
7.56800,-137.63556,-3.62098,-62.50048
7.59000,-140.64647,-3.08139,-63.73159
7.60200,-142.01561,-2.83426,-64.24631
7.62400,-144.03444,-2.37581,-65.00889
7.63600,-144.85834,-2.06830,-65.38687
7.65800,-145.84990,-1.37450,-65.98089
7.67000,-146.09581,-0.94716,-66.24377
7.69200,-145.95033,-0.21129,-66.57802
7.70400,-145.51950,0.07951,-66.64770
7.72600,-143.99925,0.25967,-66.49760
7.74800,-141.74988,-0.13174,-65.90376
7.76000,-140.12781,-0.66859,-65.25291
7.78200,-136.43031,-2.00465,-63.49833
7.79400,-134.06717,-2.82165,-62.25348
7.81600,-129.21072,-4.24117,-59.54676
7.83800,-123.92313,-5.36042,-56.25841
7.85000,-120.91487,-5.78883,-54.16265
7.87200,-115.42475,-6.15507,-49.79821
7.88400,-112.56900,-6.05559,-47.21433
7.90600,-107.87428,-5.24574,-42.60763
7.91800,-105.73157,-4.41633,-40.59905
7.94000,-102.63128,-2.25344,-38.76994
7.95200,-101.31014,-0.72085,-39.19193
7.97400,-99.21152,2.51226,-42.96451
7.99600,-96.80562,5.76599,-49.38040
8.00800,-95.18789,7.28633,-53.55178
8.03000,-91.78825,9.18998,-60.50882
8.04200,-89.84426,9.74967,-63.06113
8.06400,-86.33964,10.36969,-64.90053
8.07600,-84.53363,10.75520,-64.47466
8.09800,-81.45499,11.98319,-61.73541
8.11000,-79.96433,13.01245,-59.54565
8.13200,-77.69480,15.35799,-55.15040
8.15400,-75.87050,18.07920,-51.01210
8.16600,-75.13272,19.66772,-48.99457
8.18800,-74.21214,22.52040,-45.83206
8.20000,-73.91025,23.97159,-44.41832
8.22200,-73.74789,26.36506,-42.24202
8.23400,-73.80511,27.40620,-41.27311
8.25600,-73.96724,28.67742,-40.08110
8.27800,-74.29034,29.36092,-39.24003
8.29000,-74.52863,29.38100,-38.96653
8.31200,-74.91903,28.71952,-38.99548
8.32400,-75.21630,28.05624,-39.17970
8.34600,-75.83738,26.32076,-39.85957
8.35800,-76.27847,25.14644,-40.34013
8.38000,-77.48249,22.71132,-41.29089
8.39200,-78.28231,21.24902,-41.95712
8.41400,-80.00019,18.42559,-43.74054
8.43600,-82.06308,15.67584,-46.12367
8.44800,-83.36408,14.28535,-47.74406
8.47000,-86.07590,12.07350,-50.97908
8.48200,-87.75028,11.03634,-52.56335
8.50400,-91.06214,9.39348,-54.56120
8.51600,-92.91355,8.53538,-54.91073
8.53800,-96.28743,6.85761,-54.24753
8.56000,-99.49546,4.91964,-52.65992
8.57200,-101.11906,3.72270,-51.54068
8.59400,-103.91691,1.36987,-49.61543
8.60600,-105.44073,0.05520,-48.82846
8.62800,-108.27286,-2.18442,-48.19405
8.64000,-109.90803,-3.23335,-48.30610
8.66200,-113.13913,-4.69818,-49.29285
8.68400,-116.58013,-5.65340,-50.91369
8.69600,-118.54250,-5.96681,-51.95161
8.71800,-122.16324,-6.24030,-53.91504
8.73000,-124.08105,-6.30110,-54.92517
8.75200,-127.42773,-6.36491,-56.52300
8.76400,-129.12207,-6.35563,-57.28291
8.78600,-131.92195,-6.17160,-58.55735
8.80800,-134.38841,-5.82498,-59.72970
8.82000,-135.52867,-5.58584,-60.30508
8.84200,-137.21039,-5.12479,-61.22341
8.85400,-137.89975,-4.88033,-61.63079
8.87600,-138.73128,-4.36019,-62.26322
8.88800,-138.92493,-4.01873,-62.56163
8.91000,-138.77405,-3.37666,-63.03927
8.92200,-138.38783,-3.07816,-63.17474
8.94400,-137.07999,-2.84370,-63.13725
8.96600,-135.20438,-3.05470,-62.49518
8.97800,-133.86226,-3.29900,-61.93664
9.00000,-130.86816,-3.88502,-60.56324
