Time,Phi (degrees),Theta (degrees)
9.82900,-14.43277,18.42964
9.84100,-15.83072,18.09380
9.86300,-17.94186,17.47819
9.87500,-18.90140,17.20341
9.89700,-19.96286,16.45267
9.90900,-20.39051,15.84749
9.93100,-21.07755,14.76305
9.94300,-21.42481,14.17348
9.96500,-21.89150,13.51884
9.98700,-22.32554,13.18354
9.99900,-22.52075,13.16552
10.02100,-22.83205,13.34208
10.03300,-22.93439,13.56446
10.05500,-23.09722,13.99887
10.06700,-23.17367,14.18228
10.08900,-23.36269,14.43291
10.11100,-23.47404,14.64839
10.12300,-23.50424,14.71138
10.14500,-23.51590,14.76441
10.15700,-23.50977,14.76341
10.17900,-23.47043,14.69705
10.19100,-23.44506,14.59967
10.21800,-23.37894,14.30461
10.23000,-23.32040,14.13169
10.25200,-23.20791,13.66234
10.26400,-23.15119,13.37386
10.28600,-23.04771,12.79473
10.29800,-22.99909,12.47374
10.32000,-22.93657,11.95899
10.33200,-22.90973,11.73772
10.35400,-22.90067,11.39357
10.37600,-22.87828,11.10686
10.38800,-22.87947,10.95982
10.41000,-22.87447,10.70719
10.42200,-22.86333,10.58816
10.44400,-22.84558,10.40568
10.45600,-22.82319,10.32065
10.47800,-22.80125,10.20169
10.49029,-22.79038,10.15126
10.51200,-22.78839,10.07923
10.53400,-22.81167,9.96150
10.54600,-22.83368,9.90530
10.56800,-22.87643,9.81533
10.58000,-22.88385,9.76709
10.60200,-22.87190,9.69065
10.61400,-22.87316,9.67504
10.63600,-22.86833,9.61532
10.65800,-22.85912,9.55244
10.67000,-22.85667,9.52246
10.69200,-22.89391,9.46954
10.70400,-22.95093,9.47853
10.72600,-23.15909,9.52655
10.73800,-23.33836,9.54910
10.76000,-23.78971,9.52806
10.78200,-24.40674,9.40060
10.79400,-24.85179,9.22483
10.81600,-26.01455,8.76961
10.82800,-26.58995,8.43589
10.85000,-27.97836,7.48951
10.86200,-28.85465,6.42258
10.88400,-30.57116,3.91424
10.89600,-31.57969,2.39228
10.91800,-33.59007,-0.51401
10.94000,-35.01681,-2.92295
10.95200,-35.52472,-3.53685
10.97400,-35.69210,-3.46844
10.98600,-35.71126,-3.18309
11.00800,-35.31097,-2.29537
11.02000,-34.92783,-1.71104
11.04200,-33.94583,-0.40199
11.06400,-32.63826,1.08873
11.07600,-31.77800,1.96818
11.09800,-30.04646,3.58090
11.11000,-29.03456,4.41124
11.13200,-26.97748,5.76750
11.14400,-25.82324,6.45727
11.16600,-23.76622,7.67548
11.18800,-21.79399,8.85936
11.20000,-20.80847,9.51630
11.22200,-19.18270,10.79654
11.23400,-18.34451,11.40285
11.25600,-16.79899,12.33785
11.26800,-16.07040,12.76738
11.29000,-14.92634,13.54346
11.30228,-14.39024,13.89673
11.32400,-13.59263,14.65111
11.34600,-12.94648,15.61650
11.35800,-12.41184,16.09183
11.38000,-10.98002,16.80672
11.39200,-10.26468,17.18936
11.41400,-9.19986,18.02711
11.42600,-8.75498,18.56149
11.44800,-8.22648,19.77154
11.47000,-7.40770,20.97600
11.48200,-6.76257,21.56064
11.50400,-5.73134,22.69613
11.51600,-5.27180,23.24712
11.53800,-4.40586,23.82041
11.55000,-4.00592,24.01158
11.57200,-3.37643,24.45966
11.59400,-2.78516,24.97239
11.60600,-2.58417,25.27841
11.62800,-2.53739,25.76422
11.64000,-2.64253,25.96923
11.66200,-2.96177,26.17895
11.67400,-3.09624,26.19600
11.69600,-3.55117,26.04770
11.70800,-3.97869,25.93011
11.73000,-6.02334,25.19217
11.75200,-8.61798,24.48367
11.76400,-9.56988,23.93146
11.78600,-11.62963,22.63457
11.79800,-12.70047,21.96194
11.82000,-14.40993,21.08632
11.83200,-15.29083,20.88157
11.85400,-16.66305,20.58812
11.87600,-17.81674,20.20424
11.88800,-18.38873,20.02614
11.91000,-19.36412,19.72820
11.92200,-19.74103,19.38794
11.94400,-20.12907,18.68067
11.95600,-20.38879,18.15722
11.97800,-20.74244,17.16473
11.99029,-20.98061,16.54959
12.01200,-21.38260,15.46526
12.03400,-21.75431,14.52412
12.04600,-21.93349,14.08571
12.06800,-22.20094,13.32630
12.08000,-22.28309,13.00045
12.10200,-22.41824,12.51052
12.11400,-22.45379,12.27547
12.13600,-22.51593,11.83788
12.15800,-22.52546,11.41258
12.17000,-22.51581,11.22736
12.19200,-22.49693,10.97046
12.20400,-22.47874,10.83742
12.22100,-22.43687,10.64784
12.24300,-22.37942,10.40687
12.25500,-22.34490,10.28503
12.27700,-22.28391,10.05239
12.29900,-22.23007,9.82077
12.31100,-22.19169,9.69090
12.33300,-22.12760,9.48347
12.34500,-22.09703,9.39423
12.36700,-22.04060,9.23328
12.37900,-22.03337,9.18414
12.40100,-21.97598,9.11998
12.42300,-21.98796,9.04814
12.43500,-21.93145,8.99360
12.45700,-21.89868,8.91342
12.46900,-21.87916,8.88751
12.49100,-21.83733,8.82961
12.50300,-21.81978,8.80255
12.52500,-21.80138,8.79116
12.54700,-21.82002,8.79410
12.55900,-21.83399,8.80110
12.58100,-21.85029,8.78917
12.59300,-21.87051,8.76507
12.61500,-21.92604,8.71546
12.62700,-21.96771,8.70216
12.64900,-22.06910,8.72177
12.66100,-22.18520,8.79178
12.68300,-22.47313,8.88134
12.70500,-22.86760,8.80409
12.71700,-23.20767,8.69729
12.73900,-23.97886,8.40759
12.75100,-24.56161,8.12002
12.77300,-25.71497,7.61063
12.78500,-26.51175,7.24313
12.80700,-28.20313,6.32346
12.82900,-29.96347,4.75507
12.84100,-31.25713,3.72197
12.86300,-33.65246,1.88513
12.87500,-35.02895,0.86292
12.89700,-37.21457,-0.80266
12.90900,-38.16616,-1.38443
12.93100,-39.00501,-1.09578
12.95300,-39.32537,-0.19787
12.96500,-39.35994,0.42462
12.98700,-38.92449,1.68366
12.99900,-38.40189,2.37695
13.02100,-36.98034,3.69889
13.03300,-35.97456,4.41255
13.05500,-33.71181,5.74300
13.07700,-31.11087,7.07249
13.08900,-29.58560,7.78675
13.11100,-26.70062,9.01455
13.12300,-25.07413,9.65954
13.14500,-22.26049,10.70584
13.15700,-20.84812,11.27697
13.17900,-18.28807,12.39094
13.20100,-15.70154,13.62685
13.21300,-14.35665,14.30775
13.23500,-11.73274,15.58290
13.24700,-10.30054,16.26681
13.26900,-8.22689,17.28030
13.28100,-7.21285,17.74186
13.30300,-5.12464,18.66216
13.31500,-4.04649,19.05443
13.33700,-2.38030,19.85682
13.35900,-0.94813,20.70691
13.37100,-0.23580,21.12695
13.39300,1.01142,21.90459
13.40500,1.57124,22.41923
13.42700,2.44396,23.20726
13.43900,2.95023,23.53539
13.46100,3.73246,24.31380
13.47300,4.06049,24.59470
13.49500,4.56938,24.99808
13.51700,4.86355,25.36916
13.52900,4.94589,25.43147
13.55100,4.94628,25.50471
13.56300,4.83993,25.55730
13.58500,4.43579,25.52673
13.59700,4.06530,25.47437
13.61900,3.10234,25.30638
13.64100,1.58084,25.27104
13.65300,-0.05286,25.16336
13.67500,-2.23633,24.77337
13.68700,-3.73483,24.42740
13.70900,-6.39551,24.65074
13.72100,-7.61786,24.85104
13.74300,-9.51384,25.33625
13.75500,-10.38657,25.66186
13.77700,-11.70856,26.43765
13.79900,-12.90342,27.38384
13.81100,-13.50712,27.91760
13.83300,-14.57808,29.05600
13.84500,-15.07595,29.57566
13.86700,-15.95690,30.37068
13.87900,-16.41202,30.68161
13.90100,-16.96084,30.92971
13.92300,-17.41164,31.06173
13.93500,-17.57066,31.11999
13.95700,-17.81133,31.18019
13.96900,-17.90074,31.20759
13.99100,-18.05442,31.28782
14.00300,-18.12355,31.34401
14.02500,-18.22295,31.40895
14.04700,-18.27683,31.43655
14.05900,-18.30730,31.45993
14.08100,-18.36787,31.50537
14.09300,-18.40118,31.52195
14.11500,-18.46998,31.45808
14.12700,-18.52135,31.38921
14.14900,-18.64151,31.15557
14.16100,-18.71335,30.95424
14.18300,-18.84966,30.48706
14.20500,-19.03992,29.86127
14.22200,-19.16547,29.25624
14.23400,-19.28503,28.75568
14.25600,-19.50938,27.84749
14.26800,-19.62164,27.35166
14.29000,-19.81356,26.53783
14.30228,-19.91308,26.11880
14.32400,-20.11297,25.39726
14.34600,-20.36814,24.65764
14.35800,-20.51109,24.27522
14.38000,-20.76394,23.61901
14.39200,-20.89507,23.30496
14.41400,-21.09403,22.78726
14.42600,-21.19677,22.51018
14.44800,-21.35363,22.03851
14.47000,-21.50768,21.59158
14.48200,-21.59930,21.32511
14.50400,-21.78695,20.84256
14.51600,-21.89355,20.57214
14.53800,-22.11006,20.07485
14.55000,-22.22434,19.76950
14.57200,-22.42117,19.10033
14.59400,-22.69367,18.59013
14.60600,-22.82588,18.33187
14.62800,-23.06315,18.00380
14.64000,-23.23710,17.85775
14.66200,-23.71103,17.59363
14.67400,-24.07850,17.46725
14.69600,-24.94766,17.29791
14.70800,-25.51915,17.26763
14.73000,-26.80639,17.35921
14.75200,-28.35258,17.42488
14.76400,-29.30872,17.44177
14.78600,-31.32175,17.36836
14.79800,-32.54150,17.26963
14.82000,-34.97455,17.08971
14.83200,-36.37545,16.91244
14.85400,-38.86506,16.37020
14.87600,-40.46728,15.47754
14.88800,-40.85690,14.84572
14.91000,-41.13931,14.06173
14.92200,-40.90095,13.80373
14.94400,-40.08131,13.49506
14.95600,-39.40172,13.43227
14.97800,-37.79959,13.53926
15.00000,-35.91581,13.86995
15.01200,-34.78233,14.15431
15.03400,-32.43447,14.92015
15.04600,-31.06692,15.42612
15.06800,-28.44948,16.52463
15.08000,-27.00729,17.13814
15.10200,-24.34904,18.21070
15.11400,-22.91826,18.68657
15.13600,-20.47763,19.33315
15.15800,-18.28233,19.54852
15.17000,-17.05256,19.73885
15.19200,-14.67533,20.21143
15.20400,-13.49669,20.35478
15.22600,-11.96458,20.57995
15.24800,-10.72280,20.68297
15.26000,-9.86447,20.97910
15.28200,-8.27722,21.62090
15.29400,-7.49965,21.99921
15.31600,-6.14615,22.85016
15.32800,-5.53229,23.35597
15.35000,-4.55466,24.23033
15.36200,-4.02636,24.68785
15.38400,-3.08092,25.44107
