Time,Phi (degrees),Theta (degrees),Yaw (degrees)
8.44800,26.81854,39.65345,-65.74496
8.47000,26.84549,39.61502,-64.89077
8.48200,26.80563,39.63111,-64.39027
8.50400,26.78420,39.69610,-63.41276
8.51600,26.76779,39.85328,-62.92152
8.53800,26.59018,40.16912,-61.99054
8.56000,26.46059,40.38447,-61.16738
8.57200,26.40723,40.49791,-60.64137
8.59400,26.19967,40.77102,-59.68391
8.60600,26.03131,40.92583,-59.05153
8.62800,25.66068,41.32341,-57.99821
8.64000,25.46645,41.56253,-57.43559
8.66200,25.02383,41.92348,-56.28544
8.68400,24.54066,42.32072,-55.13657
8.69600,24.25483,42.56968,-54.47035
8.71800,23.71113,43.01610,-53.25595
8.73000,23.39096,43.22480,-52.55663
8.75200,22.78034,43.64850,-51.20381
8.76400,22.41396,43.86051,-50.49817
8.78600,21.80134,44.20224,-49.06923
8.79800,21.42876,44.44120,-48.28451
8.82000,20.78014,45.04057,-46.99911
8.84200,20.14148,45.50774,-45.54774
8.85400,19.81280,45.81282,-44.77301
8.87600,19.23891,46.43476,-43.28099
8.88800,18.93813,46.74984,-42.51177
8.91000,18.32180,47.21061,-40.97842
8.92200,17.97337,47.46278,-40.13559
8.94400,17.31058,47.99811,-38.57524
8.96600,16.56304,48.49460,-36.96959
8.97800,16.17653,48.80635,-36.14265
9.00000,15.30315,49.31060,-34.53448
9.01200,14.80735,49.54423,-33.71987
9.03400,13.87198,49.87404,-32.22178
9.04600,13.36582,50.05440,-31.40955
9.06800,12.43875,50.30616,-30.01296
9.09000,11.51153,50.47387,-28.52004
9.10200,10.98432,50.62414,-27.79967
9.12400,9.97854,50.95205,-26.55389
9.13600,9.37861,51.07199,-25.80744
9.15800,8.40214,51.10641,-24.38881
9.17000,7.86102,51.18637,-23.69016
9.19200,6.66771,51.34566,-22.34382
9.20400,5.99464,51.45485,-21.55736
9.22600,4.72545,51.60732,-20.10258
9.24800,3.46884,51.55241,-18.78687
9.26000,2.83518,51.31163,-18.01766
9.28200,1.51108,50.83106,-16.59545
9.29400,0.61344,50.67480,-15.76159
9.31600,-1.06175,50.44543,-14.19870
9.32800,-1.97343,50.25409,-13.32233
9.35000,-3.53135,49.82384,-11.77437
9.37200,-4.80173,49.32824,-10.21673
9.38400,-5.46046,49.09057,-9.45518
9.40600,-6.84999,48.77754,-8.00860
9.41800,-7.61379,48.62251,-7.26278
9.44000,-9.00865,48.36606,-5.98377
9.45200,-9.73265,48.15158,-5.30363
9.47400,-10.97297,47.58736,-4.09035
9.49600,-12.23859,46.94456,-2.90579
9.50800,-12.89368,46.69397,-2.27569
9.53000,-14.04692,46.33725,-0.97421
9.54200,-14.64624,46.18813,-0.33474
9.56400,-15.53519,45.77392,0.75871
9.57600,-15.85923,45.37592,1.29087
9.59800,-16.28422,44.56501,2.15658
9.62000,-16.63103,43.96144,2.89342
9.63200,-16.86767,43.71488,3.33803
9.65400,-17.36960,43.19847,4.24012
9.66600,-17.59167,42.94310,4.66963
9.68800,-17.82301,42.36876,5.30023
9.70000,-17.90792,42.08460,5.57424
9.72200,-18.04860,41.51023,6.05863
9.73429,-18.14083,41.17291,6.32718
9.75600,-18.34544,40.49141,6.76993
9.77800,-18.56821,39.78957,7.23584
9.79000,-18.64854,39.36335,7.50164
9.81700,-18.86346,38.38130,8.09400
9.82900,-18.93311,37.91913,8.30249
9.84100,-19.06425,37.49100,8.54550
9.86300,-19.30383,36.52504,9.07018
9.87500,-19.28418,35.82837,9.28973
9.89700,-19.15349,34.36900,9.66971
9.91900,-19.05964,32.90771,9.99769
9.93100,-19.09152,32.12409,10.22903
9.95300,-19.03682,31.36024,10.65926
9.96500,-18.91165,30.84039,10.88310
9.98700,-18.43396,29.73549,11.20385
9.99900,-18.16255,29.07589,11.34837
10.02100,-17.68981,27.95326,11.64572
10.03329,-17.34800,27.12977,11.71051
10.05600,-16.59945,25.24775,11.78862
10.07800,-15.87083,23.53947,11.89091
10.09000,-15.45814,22.74701,11.96545
10.11200,-14.60126,21.52814,12.01936
10.12400,-14.14919,20.91319,12.00064
10.14600,-13.15836,19.34125,12.06608
10.15800,-12.56528,18.56608,12.07765
10.18000,-11.47050,17.00881,12.10799
10.19200,-10.92277,16.21296,12.06526
10.21400,-10.02281,14.81330,11.92472
10.23600,-9.16676,13.05604,11.55557
10.24800,-8.77899,11.86706,11.30867
10.27000,-8.14078,9.99425,10.91301
10.28200,-7.78671,8.95573,10.65182
10.30400,-7.23274,7.22625,10.19339
10.31600,-6.89252,6.43487,9.99413
10.33800,-6.24570,5.09785,9.57369
10.36000,-5.55039,3.81953,9.16556
10.37200,-5.15041,3.18273,9.03561
10.39400,-4.36581,2.16251,8.78142
10.40600,-3.91266,1.70017,8.62759
10.42800,-3.07692,0.87712,8.30942
10.44000,-2.65799,0.40135,8.13658
10.46200,-1.85966,-0.35223,7.73764
10.48400,-0.95340,-1.07151,7.35087
10.49600,-0.50580,-1.52316,6.93758
10.51800,0.15742,-2.89032,6.36847
10.53000,0.50562,-3.64738,6.02609
10.55200,1.17348,-5.12096,5.45968
10.56400,1.49261,-5.78122,5.08239
10.58600,1.97339,-6.94208,4.35716
10.59800,2.16410,-7.63074,3.91064
10.62000,2.53800,-9.06646,3.23159
10.64200,2.89870,-10.67597,2.63502
10.65400,3.09886,-11.55395,2.35241
10.67600,3.31488,-13.10256,1.76170
10.68800,3.37750,-13.86620,1.47620
10.71000,3.42509,-15.50359,0.98574
10.72200,3.51779,-17.36505,0.71055
10.74400,3.41660,-19.36767,0.25722
10.76600,3.59189,-21.16410,0.05835
10.77800,3.58663,-21.94125,-0.15599
10.80000,3.41431,-22.82238,-0.61317
10.81200,3.28961,-23.03176,-0.93594
10.83400,3.14972,-23.70362,-1.44920
10.84600,3.11551,-24.19057,-1.65788
10.86800,2.91860,-25.14866,-2.14333
10.88000,2.80155,-25.54052,-2.41435
10.90200,2.49163,-26.38366,-3.09465
10.92400,2.20274,-27.28267,-3.71335
10.93600,2.05425,-27.83563,-4.04217
10.95800,1.69936,-28.74098,-4.74349
10.97000,1.48903,-29.23619,-5.15761
10.99200,1.06717,-30.70447,-6.02183
11.00400,0.79717,-31.40158,-6.51646
11.02600,0.27631,-32.52377,-7.46841
11.04800,-0.38139,-33.38699,-8.47020
11.06000,-0.70237,-33.80669,-9.02361
11.08200,-1.34498,-34.17802,-10.05938
11.09400,-1.71531,-34.34048,-10.72450
11.11600,-2.30306,-35.19501,-11.85975
11.12800,-2.64080,-35.69098,-12.47695
11.15000,-3.38434,-36.35944,-13.74157
11.17200,-4.26715,-36.91399,-15.15025
11.18400,-4.73998,-37.45725,-15.95401
11.20600,-5.57571,-38.57100,-17.35424
11.21800,-6.08569,-39.04376,-18.22147
11.24000,-7.06983,-39.61222,-19.94681
11.25200,-7.63712,-40.24051,-20.92777
11.27400,-8.68042,-41.76882,-22.83606
