Time,Phi (degrees),Theta (degrees),Yaw (degrees)
6.14100,84.13374,2.49578,134.43234
6.16300,84.15467,2.71103,135.95213
6.17500,84.17686,2.80915,136.74030
6.19700,84.36734,2.96910,137.82452
6.21900,84.52022,3.11545,138.73840
6.23100,84.59719,3.13913,139.25758
6.25300,84.70878,3.15342,140.38728
6.26500,84.83083,3.18169,140.79536
6.28700,84.98163,3.26884,141.77818
6.29900,85.00542,3.28325,142.58612
6.32100,84.98559,3.39291,144.10538
6.34300,85.03156,3.55521,145.62752
6.35500,85.01997,3.68429,146.49883
6.37700,85.11137,3.93125,147.77199
6.38900,85.10658,4.05098,148.45233
6.41100,85.14266,4.35996,149.60983
6.42300,85.20308,4.56886,150.23030
6.44500,85.27799,4.94156,151.52686
6.45700,85.30928,5.15381,152.13039
6.47900,85.41456,5.47286,153.27531
6.50100,85.48170,5.84892,154.22786
6.51300,85.55128,6.05163,154.72670
6.53500,85.49077,6.36262,155.90199
6.54700,85.47411,6.47532,156.56955
6.56900,85.36410,6.78881,157.87643
6.58100,85.29721,6.80612,158.63403
6.60300,85.06260,7.12431,160.11470
6.62500,84.87167,7.41066,161.34479
6.63700,84.90208,7.50172,161.96330
6.65900,84.94241,7.82841,162.94086
6.67100,84.98238,8.01102,163.46443
6.69300,84.98754,8.21087,164.60336
6.70500,84.85415,8.35113,165.27943
6.72700,85.00008,8.59838,166.32698
6.75400,85.09218,8.92090,167.72534
6.76600,84.98887,9.07294,168.42891
6.77800,84.99049,9.23594,168.89888
6.80000,85.05152,9.56112,169.93034
6.81200,84.95814,9.69431,170.60556
6.83400,84.90327,9.98092,171.62067
6.84600,84.92460,10.14128,172.13373
6.86800,84.93245,10.33819,173.11694
6.89000,85.06747,10.50703,173.70837
6.90200,85.10386,10.59627,174.08022
6.92400,85.32372,10.82132,174.41483
6.93600,85.40816,10.91358,174.82309
6.95800,85.36630,11.01469,175.83719
6.97000,85.31939,11.10481,176.44809
6.99200,85.23045,11.28973,177.41043
7.01400,85.17652,11.46271,178.30948
7.02600,85.19820,11.57222,178.67563
7.04800,85.26006,11.84723,179.19708
7.06000,85.30015,12.02903,179.50528
7.08200,85.31300,12.27380,-179.95654
7.09400,85.29318,12.34511,-179.60881
7.11600,85.29641,12.24163,-178.87532
7.12800,85.31427,12.26820,-178.45888
7.15000,85.43392,12.29217,-177.85959
7.17200,85.52096,12.44701,-177.37228
7.18400,85.59760,12.53516,-177.12941
7.20600,85.59905,12.66324,-176.49799
7.21800,85.61208,12.77072,-176.27138
7.24000,85.71331,12.96014,-175.92302
7.25200,85.72945,13.03406,-175.67053
7.27400,85.71733,13.13198,-174.95630
7.29600,85.62420,13.28273,-174.24223
7.30800,85.65724,13.43289,-174.00700
7.33000,85.60030,13.67338,-173.38144
7.34200,85.46995,13.75092,-172.94209
7.36400,85.52140,13.91165,-172.54271
7.37600,85.46955,13.98754,-172.20221
7.39800,85.39008,14.23813,-171.71265
7.41000,85.39680,14.35752,-171.55042
7.43200,85.30702,14.55341,-171.09456
7.45400,85.22343,14.70903,-170.62312
7.46600,85.25066,14.84174,-170.50366
7.48800,85.26369,15.13231,-170.24525
7.50000,85.24279,15.21979,-170.00800
7.52200,85.22773,15.37885,-169.64130
7.53400,85.16972,15.42356,-169.37344
7.55600,85.20891,15.50768,-169.12054
7.57800,85.22005,15.58107,-168.85899
7.59000,85.03829,15.54593,-168.38811
7.61200,84.73284,15.48230,-167.59459
7.62400,84.67412,15.52729,-167.29585
7.64600,84.73698,15.67268,-167.21214
7.65800,84.81216,15.74463,-167.16934
7.68000,84.81557,15.82451,-167.02937
7.70200,84.93708,15.88540,-166.97670
7.71400,84.95812,15.88782,-166.91364
7.73600,85.09716,15.91390,-167.02885
7.74800,85.22347,15.95554,-167.22325
7.77000,85.31056,15.96573,-167.37904
7.78200,85.40822,15.95185,-167.56035
7.80400,85.37115,15.84492,-167.43983
7.81600,85.37030,15.79828,-167.41833
7.83800,85.27694,15.74508,-167.20232
7.86000,85.00388,15.59514,-166.72392
7.87200,84.96487,15.56966,-166.70041
7.89400,84.96580,15.58202,-166.69751
7.90600,84.94938,15.55184,-166.68608
7.92800,84.78748,15.49932,-166.47923
7.94000,84.78305,15.51692,-166.44908
7.96200,84.75362,15.52998,-166.45889
7.98400,84.60694,15.53084,-166.22585
7.99600,84.51683,15.50782,-166.08354
8.01800,84.46214,15.54191,-166.01254
8.03000,84.45798,15.58538,-166.04764
8.05200,84.46682,15.54930,-166.06848
8.06400,84.32180,15.47452,-165.87035
8.08600,84.23764,15.40133,-165.85977
8.10800,84.25562,15.37283,-166.04825
8.12000,84.25832,15.38096,-166.11852
8.14200,84.34778,15.40747,-166.56723
8.15400,84.35992,15.38700,-166.75174
8.17600,84.37005,15.37262,-166.96965
8.18800,84.38377,15.36201,-167.03935
8.21000,84.16719,15.24016,-166.85736
8.22200,84.05921,15.13861,-166.80321
8.24400,83.97588,15.03385,-166.86049
8.26600,84.02208,14.96430,-167.24886
8.27800,84.07015,14.91868,-167.48918
8.30000,84.16217,14.81510,-167.92291
8.31200,84.23631,14.76028,-168.17297
8.33400,84.22913,14.63890,-168.45605
8.34600,84.26378,14.54150,-168.69861
8.36800,84.32653,14.27109,-169.15259
8.39000,84.32407,13.88240,-169.68115
8.40200,84.37072,13.70694,-170.05095
8.42400,84.57727,13.49825,-170.85851
8.43600,84.64849,13.37603,-171.25992
8.45800,84.62127,13.07858,-171.92920
8.47000,84.63615,12.89981,-172.34200
8.49200,84.68192,12.61538,-173.05524
8.51400,84.74958,12.35752,-173.98782
8.52600,84.81994,12.22565,-174.60222
8.54800,84.91149,11.85077,-175.85106
8.56000,84.94578,11.58933,-176.53557
8.58200,85.04221,11.08261,-177.89030
8.59400,84.95686,10.74727,-178.42419
8.61600,84.98451,10.25616,179.99767
8.62800,85.02116,10.04652,179.05522
8.65000,85.04361,9.73056,177.23405
8.67200,85.09162,9.46856,175.30823
8.68400,85.02886,9.29989,174.40044
8.70600,84.91264,8.81139,172.68465
8.71800,84.86623,8.62568,171.68842
8.74000,84.92358,8.47137,169.45074
8.75700,85.02602,8.40099,167.66803
8.76900,85.09340,8.37155,166.35985
8.79100,85.24541,8.22809,163.87016
8.81300,85.31441,7.92241,161.48647
8.82500,85.29246,7.82026,160.28297
8.84700,85.36809,7.41309,157.98335
8.85900,85.39003,7.28351,156.80130
8.88100,85.43625,6.83788,154.56250
8.89300,85.42283,6.51572,153.33420
8.91500,85.39758,5.78101,150.79486
8.93700,85.31316,5.11613,147.96753
8.94900,85.23541,4.78260,146.30846
8.97100,84.90985,4.36582,143.56813
8.98300,84.72174,4.17231,142.28244
9.00500,84.32746,3.70085,140.34061
9.01700,84.12625,3.46326,139.39130
9.03900,83.92626,3.02946,137.59871
9.05100,83.77468,2.73082,136.48083
9.07300,83.60144,2.31285,134.35101
9.09500,83.31389,1.80809,132.41440
9.10700,83.16119,1.46810,131.41176
9.12900,82.85700,0.88085,129.72418
9.14100,82.69476,0.51335,128.75482
9.16300,82.39472,-0.18943,126.96143
9.17500,82.22942,-0.61562,126.03242
