Time,Phi (degrees),Theta (degrees),Yaw (degrees)
6.72700,85.76892,11.09961,167.35326
6.75400,85.82079,11.41303,168.75337
6.76600,85.69830,11.56103,169.45901
6.77800,85.69373,11.71766,169.92944
6.80000,85.72768,12.03344,170.96103
6.81200,85.61781,12.16208,171.63866
6.83400,85.54295,12.43735,172.65598
6.84600,85.55426,12.59091,173.16968
6.86800,85.54288,12.77541,174.15588
6.89000,85.67865,12.92760,174.74774
6.90200,85.71173,13.00846,175.11998
6.92400,85.94226,13.21453,175.45192
6.93600,86.01888,13.29899,175.86049
6.95800,85.95575,13.38864,176.87888
6.97000,85.89450,13.47286,177.49220
6.99200,85.78903,13.64494,178.45784
7.01400,85.72064,13.80485,179.35945
7.02600,85.73967,13.90608,179.72566
7.04800,85.80394,14.16501,-179.75479
7.06000,85.84271,14.33807,-179.44789
7.08200,85.89449,14.66869,-178.92004
7.09400,85.87193,14.72982,-178.57143
7.11600,85.86507,14.61014,-177.83342
7.12800,85.87767,14.62849,-177.41527
7.15000,85.99453,14.63757,-176.81470
7.17200,86.08659,14.77620,-176.32805
7.18400,86.16434,14.85520,-176.08607
7.20600,86.16016,14.96863,-175.45412
7.21800,86.17896,15.06642,-175.22820
7.24000,86.28741,15.23845,-174.88260
7.25200,86.30706,15.30348,-174.63042
7.27400,86.28716,15.38831,-173.91438
7.29600,86.19180,15.52577,-173.19849
7.30800,86.22792,15.66743,-172.96483
7.33000,86.16593,15.89438,-172.34001
7.34200,86.03393,15.96475,-171.89886
7.36400,86.09492,16.11002,-171.50139
7.37600,86.04216,16.17860,-171.16061
7.39800,85.96903,16.41401,-170.67278
7.41000,85.98255,16.52439,-170.51253
7.43200,85.89975,16.70438,-170.05818
7.45400,85.82120,16.84498,-169.58788
7.46600,85.85638,16.96770,-169.47092
7.48800,85.88393,17.23960,-169.21696
7.50000,85.86572,17.31817,-168.98041
7.52200,85.85865,17.46045,-168.61575
7.53400,85.80325,17.49674,-168.34775
7.55600,85.85562,17.56358,-168.09737
7.57800,85.87727,17.62115,-167.83844
7.59000,85.68919,17.58087,-167.36453
7.61200,85.38193,17.50653,-166.56609
7.62400,85.32597,17.54447,-166.26720
7.64600,85.41312,17.67149,-166.18866
7.65800,85.49777,17.73354,-166.14867
7.68000,85.52110,17.79593,-166.01242
7.70200,85.66283,17.83855,-165.96414
7.71400,85.69393,17.83155,-165.90266
7.73600,85.85811,17.83797,-166.02347
7.74800,86.00249,17.86759,-166.22263
7.77000,86.11494,17.85719,-166.38365
7.78200,86.23023,17.83139,-166.56859
7.80400,86.20705,17.70894,-166.44884
7.81600,86.21592,17.65363,-166.42842
7.83800,86.13261,17.58789,-166.21336
7.86000,85.86617,17.42790,-165.73160
7.87200,85.83990,17.39368,-165.70943
7.89400,85.85899,17.38967,-165.71017
7.90600,85.85275,17.35174,-165.70041
7.92800,85.70739,17.28622,-165.49431
7.94000,85.71212,17.29579,-165.46613
7.96200,85.70158,17.29352,-165.47990
7.98400,85.56684,17.28257,-165.24825
7.99600,85.48411,17.25303,-165.10603
8.01800,85.44827,17.27262,-165.03841
8.03000,85.45618,17.30661,-165.07622
8.05200,85.48094,17.25468,-165.09956
8.06400,85.34110,17.17482,-164.90004
8.08600,85.27755,17.08683,-164.89142
8.10800,85.32179,17.04067,-165.08446
8.12000,85.33571,17.03974,-165.15717
8.14200,85.45901,17.04303,-165.61301
8.15400,85.48665,17.01161,-165.80034
8.17600,85.52145,16.97850,-166.02234
8.18800,85.54380,16.95865,-166.09351
8.21000,85.33940,16.82513,-165.90950
8.22200,85.24000,16.71684,-165.85411
8.24400,85.17589,16.59675,-165.91202
8.26600,85.25291,16.50544,-166.30435
8.27800,85.31677,16.44758,-166.54675
8.30000,85.43721,16.32039,-166.98288
8.31200,85.52573,16.25292,-167.23441
8.33400,85.54185,16.11092,-167.51768
8.34600,85.59100,16.00042,-167.76010
8.36800,85.67668,15.70696,-168.21175
8.39000,85.70314,15.29428,-168.73602
8.40200,85.76772,15.10412,-169.10484
8.42400,86.00523,14.86482,-169.91306
8.43600,86.09084,14.72703,-170.31410
8.45800,86.09276,14.40165,-170.97998
8.47000,86.12270,14.20696,-171.39069
8.49200,86.19582,13.89417,-172.10069
8.51400,86.29639,13.60095,-173.03053
8.52600,86.38427,13.44703,-173.64369
8.54800,86.51527,13.02836,-174.88884
8.56000,86.57036,12.74257,-175.56941
8.58200,86.69563,12.19031,-176.91405
8.59400,86.62134,11.83626,-177.43985
8.61600,86.68655,11.29288,-179.00861
8.62800,86.74258,11.05241,-179.94748
8.65000,86.80312,10.67730,178.23512
8.67200,86.88757,10.35169,176.31291
8.68400,86.84291,10.15215,175.40884
8.70600,86.75983,9.60628,173.70474
8.71800,86.73256,9.38745,172.71220
