Time,Phi (degrees),Theta (degrees)
11.45800,-176.65034,-43.43312
11.47000,-177.15350,-42.66804
11.49200,-178.14265,-41.42997
11.50400,-178.72269,-40.66973
11.52600,-179.78090,-39.23315
11.54800,178.95250,-37.48993
11.56000,177.94836,-36.46268
11.58200,176.07973,-34.39870
11.59400,174.77243,-32.02097
11.61600,172.93530,-28.20736
11.62800,172.06830,-26.14083
11.65000,170.86642,-22.64135
11.67200,170.21394,-20.84295
11.68400,170.00752,-20.82902
11.70600,170.16879,-20.98475
11.71800,170.33051,-21.78103
11.74000,171.24617,-23.46632
11.75200,171.73991,-23.96794
11.77400,172.59157,-23.94747
11.79600,173.05647,-23.09421
11.80800,173.28069,-22.10434
11.83000,173.51956,-20.30087
11.84200,173.59070,-19.42537
11.86400,173.56003,-17.15891
11.87600,173.63289,-15.70905
11.89800,173.68706,-12.76972
11.92000,173.71487,-10.31156
11.93200,173.61838,-9.17113
11.95400,173.23206,-7.26598
11.96600,173.16753,-6.47747
11.98800,173.03473,-4.47547
12.00000,172.89485,-3.27645
12.02200,172.69095,-0.26767
12.03400,172.65262,1.31928
12.05600,172.69963,3.55687
12.07800,172.85979,5.20204
12.09000,172.93938,6.04614
12.11200,173.03226,8.02089
12.12400,173.19659,8.88331
12.14600,173.40289,11.30630
12.15800,173.50967,12.48687
12.18000,173.65112,13.95694
12.19200,173.63956,14.86982
12.21400,173.67458,16.38491
12.23600,173.77762,19.14669
12.24800,173.76541,21.22849
12.27000,173.72189,25.92380
12.28200,173.70964,27.92307
12.30400,173.73938,30.26715
12.31600,173.73636,31.54610
12.33800,173.65346,33.96987
12.36000,173.46274,36.49665
12.37200,173.41173,37.91842
12.39400,173.38397,39.95810
12.40600,173.42491,41.08680
12.42800,173.50807,43.35650
12.44000,173.59305,44.07281
12.46200,173.67526,45.27575
12.48400,173.71570,46.40168
12.49600,173.70215,47.13181
12.51800,173.78841,48.02058
12.53000,173.84113,48.51171
12.55200,174.03012,49.66454
12.56400,174.19531,50.24361
12.58600,174.61542,51.22642
12.59800,174.84058,51.93729
12.62000,175.27997,53.26069
12.64200,175.76750,54.42271
12.65400,176.07571,54.80950
12.67600,176.29501,56.17828
12.68800,176.42607,56.91856
12.71000,176.73148,57.85889
12.72200,176.75131,58.51482
12.74400,176.74504,59.20961
12.76100,176.69299,59.61021
12.78300,176.80470,59.98441
